"customer_id","age_at_campaign","education","marital_status","income","dependents","customer_since","recency_days","wine_spend","fruit_spend","meat_spend","fish_spend","sweets_spend","gold_spend","total_spend","deals_purchases","web_purchases","catalog_purchases","store_purchases","total_purchases","web_visits_month","accepted_campaigns_total","previous_campaign_accepted","preferred_category","preferred_channel","historical_response","intent_segment","marketing_segment","baseline_lead_score","purchase_likelihood","suggested_action"
"821","22","Master","Single","92859","0","2012-10-19","46","962","61","921","52","61","20","2077","1","5","4","12","22","2","0","No","Wine","Store","0","High Intent","High Value Customer","79","High","Sales outreach with a premium personalized offer"
"11084","38","Master","Together","65104","1","2013-11-14","4","738","0","232","13","20","50","1053","2","3","5","7","17","7","0","No","Wine","Store","1","Medium Intent","High Value Customer","64","Medium","Nurture email with category-specific content and social proof"
"8690","52","Graduation","Married","86111","0","2013-04-19","73","399","28","756","36","40","126","1385","1","5","7","10","23","2","0","No","Meat","Store","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"2937","40","PhD","Single","68352","1","2013-08-28","47","614","16","132","43","33","33","871","3","8","5","9","25","6","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","56","Medium","Nurture email with category-specific content and social proof"
"9701","26","Graduation","Together","41883","1","2013-03-19","13","32","34","41","73","16","116","312","3","4","2","3","12","7","0","No","Gold","Web","0","Low Intent","Discount Sensitive","41","Low","Low-frequency awareness campaign with educational content"
"9949","38","Graduation","Married","59809","2","2012-10-18","36","598","16","141","32","41","49","877","3","3","3","6","15","8","0","No","Wine","Store","0","Medium Intent","Standard Nurture","52","Medium","Nurture email with category-specific content and social proof"
"10837","39","Graduation","Married","23957","1","2012-10-28","47","2","1","18","20","11","16","68","1","2","0","3","6","6","0","No","Fish","Store","1","Low Intent","Standard Nurture","22","Low","Low-frequency awareness campaign with educational content"
"3120","33","Graduation","Together","38547","1","2013-08-28","49","6","1","10","0","1","4","22","1","1","0","2","4","8","0","No","Meat","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"5885","41","Second Cycle","Married","35688","3","2012-08-22","94","73","3","90","12","1","32","211","7","4","1","4","16","8","0","No","Meat","Web","0","Low Intent","Discount Sensitive","25","Low","Low-frequency awareness campaign with educational content"
"4050","48","Master","Married","49605","0","2014-06-21","65","42","16","29","12","20","8","127","1","2","1","4","8","3","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"3830","61","Master","Married","59354","2","2014-04-24","59","295","21","78","39","13","13","459","1","4","4","7","16","3","0","No","Wine","Store","0","Low Intent","Standard Nurture","42","Low","Low-frequency awareness campaign with educational content"
"7987","45","Graduation","Married","65747","1","2014-03-07","96","346","17","48","23","13","13","460","4","8","1","6","19","6","1","Yes","Wine","Web","0","Low Intent","Digitally Engaged","42","Low","Low-frequency awareness campaign with educational content"
"7798","42","Second Cycle","Together","46344","1","2012-12-14","28","233","20","57","8","20","91","429","4","7","1","5","17","7","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","45","Medium","Nurture email with category-specific content and social proof"
"92","26","Graduation","Other","34176","1","2014-05-12","12","5","7","24","19","14","20","89","4","3","0","4","11","6","0","No","Meat","Store","0","Low Intent","Discount Sensitive","36","Low","Low-frequency awareness campaign with educational content"
"7055","62","PhD","Together","61010","1","2012-10-09","57","888","0","57","0","0","76","1021","2","8","5","11","26","5","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","54","Medium","Nurture email with category-specific content and social proof"
"10240","65","Graduation","Together","69372","0","2013-02-19","10","997","26","269","34","13","42","1381","1","10","4","6","21","4","2","Yes","Wine","Web","1","High Intent","High Value Customer","79","High","Sales outreach with a premium personalized offer"
"3025","56","Graduation","Single","49967","1","2013-07-08","4","212","6","69","4","12","3","306","3","6","1","5","15","7","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","47","Medium","Nurture email with category-specific content and social proof"
"9283","36","Graduation","Single","60199","3","2013-09-12","49","8","1","7","2","0","0","18","1","0","0","3","4","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","28","Low","Low-frequency awareness campaign with educational content"
"9970","37","Graduation","Together","55375","1","2013-10-17","3","42","11","57","10","28","14","162","1","1","1","6","9","2","0","No","Meat","Store","0","Low Intent","Standard Nurture","42","Low","Low-frequency awareness campaign with educational content"
"2730","59","Graduation","Single","80317","0","2013-08-20","64","536","11","387","149","91","57","1231","1","3","4","10","18","1","0","No","Wine","Store","0","Medium Intent","Standard Nurture","59","Medium","Nurture email with category-specific content and social proof"
"2795","56","Master","Single","30523","3","2013-07-01","0","5","0","3","0","0","5","13","1","1","0","2","4","7","0","No","Gold","Store","0","Low Intent","Standard Nurture","31","Low","Low-frequency awareness campaign with educational content"
"9260","69","PhD","Married","70356","0","2012-11-05","20","1349","16","249","43","16","33","1706","2","10","6","9","27","6","0","No","Wine","Web","0","High Intent","High Value Customer","75","High","Sales outreach with a premium personalized offer"
"8182","30","Graduation","Married","23228","1","2014-01-05","91","53","3","49","7","4","5","121","4","3","0","4","11","8","0","No","Wine","Store","0","Low Intent","Discount Sensitive","18","Low","Low-frequency awareness campaign with educational content"
"10095","39","PhD","Divorced","74165","0","2013-05-01","9","1001","12","240","16","12","12","1293","1","5","4","10","20","2","0","No","Wine","Store","0","High Intent","High Value Customer","71","High","Sales outreach with a premium personalized offer"
"8475","41","PhD","Married","157243","1","2014-03-01","98","20","2","1582","1","2","1","1608","15","0","22","0","37","0","0","No","Meat","Catalog","0","Medium Intent","High Value Customer","64","Medium","Nurture email with category-specific content and social proof"
"4370","48","Graduation","Together","43482","3","2013-11-13","83","18","1","32","6","3","28","88","3","2","0","4","9","6","0","No","Meat","Store","0","Low Intent","Discount Sensitive","22","Low","Low-frequency awareness campaign with educational content"
"10573","61","Graduation","Divorced","62551","0","2013-11-18","27","125","16","98","134","21","27","421","1","6","7","4","18","3","1","Yes","Fish","Catalog","0","Medium Intent","Standard Nurture","55","Medium","Nurture email with category-specific content and social proof"
"3712","55","Graduation","Divorced","52332","0","2013-08-28","63","212","5","33","7","0","2","259","1","3","2","6","12","4","1","Yes","Wine","Store","0","Low Intent","Standard Nurture","37","Low","Low-frequency awareness campaign with educational content"
"6637","26","Graduation","Single","66951","0","2013-11-02","46","277","162","305","173","76","124","1117","1","3","4","7","15","1","0","No","Meat","Store","0","Medium Intent","Standard Nurture","56","Medium","Nurture email with category-specific content and social proof"
"3152","57","Graduation","Together","26091","2","2014-02-25","84","15","10","19","8","17","20","89","3","2","1","3","9","5","0","No","Gold","Store","0","Low Intent","Discount Sensitive","18","Low","Low-frequency awareness campaign with educational content"
"5610","49","Graduation","Together","33456","2","2014-04-21","58","7","3","10","8","1","7","36","2","1","0","3","6","7","0","No","Meat","Store","0","Low Intent","Standard Nurture","21","Low","Low-frequency awareness campaign with educational content"
"6460","32","Graduation","Married","28718","1","2013-07-13","78","12","4","6","11","8","16","57","2","2","0","3","7","8","0","No","Gold","Store","0","Low Intent","Standard Nurture","17","Low","Low-frequency awareness campaign with educational content"
"1349","44","Graduation","Married","50447","2","2014-04-21","4","85","7","24","2","3","27","148","1","3","1","3","8","6","0","No","Wine","Web","0","Low Intent","Standard Nurture","40","Low","Low-frequency awareness campaign with educational content"
"1880","55","PhD","Together","53537","2","2014-01-30","17","81","0","6","0","0","6","93","2","2","1","3","8","5","0","No","Wine","Store","0","Low Intent","Standard Nurture","37","Low","Low-frequency awareness campaign with educational content"
"641","47","Graduation","Single","52074","1","2014-04-04","77","59","0","12","0","0","48","119","1","2","2","2","7","4","1","Yes","Wine","Catalog","0","Low Intent","Standard Nurture","29","Low","Low-frequency awareness campaign with educational content"
"8717","39","PhD","Married","80427","1","2012-09-12","56","1149","71","449","69","71","26","1835","1","11","8","8","28","5","0","No","Wine","Web","0","High Intent","High Value Customer","72","High","Sales outreach with a premium personalized offer"
"10314","66","PhD","Married","83837","0","2012-12-16","79","847","66","119","86","89","111","1318","1","9","10","5","25","4","2","Yes","Wine","Catalog","1","Medium Intent","High Value Customer","68","Medium","Nurture email with category-specific content and social proof"
"10854","44","PhD","Married","38853","2","2014-05-23","90","29","0","14","0","0","2","45","2","2","0","3","7","7","0","No","Wine","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"10492","55","Graduation","Together","38285","3","2014-06-24","96","2","0","5","2","0","1","10","1","0","0","3","4","2","0","No","Meat","Store","0","Low Intent","Dormant Customer","14","Low","Low-frequency awareness campaign with educational content"
"6935","63","Second Cycle","Married","78497","0","2013-12-01","44","207","26","447","75","0","223","978","1","5","7","12","25","2","1","Yes","Meat","Store","0","Medium Intent","Standard Nurture","65","Medium","Nurture email with category-specific content and social proof"
"7698","38","PhD","Married","51650","1","2014-05-11","81","152","3","22","2","5","7","191","1","4","1","4","10","5","0","No","Wine","Web","0","Low Intent","Dormant Customer","28","Low","Low-frequency awareness campaign with educational content"
"3559","26","Second Cycle","Married","16248","1","2014-05-10","77","12","11","10","3","12","9","57","3","2","1","3","9","6","0","No","Sweets","Store","0","Low Intent","Discount Sensitive","17","Low","Low-frequency awareness campaign with educational content"
"10562","68","Master","Married","66835","0","2013-09-28","21","620","26","195","34","17","141","1033","1","6","4","13","24","2","0","No","Wine","Store","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"10796","30","Master","Married","30477","1","2014-01-22","16","47","1","6","0","0","12","66","1","1","1","3","6","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","30","Low","Low-frequency awareness campaign with educational content"
